,user,trial,task,action_type,x,y,sx,sy,tx,ty,distance,width,height,direction,timestamp,is_valid,is_success,start_time,movement_time,dx,mean_dx,std_dx,ID_list,WD_pairs_code,mean_time,std_time,variance_time,ID_square_list
983,2,6,31,MOUSE_PRESSED,98.8483333333333,121.496666666667,308,105,98,105,210,8,-1,0,1583528575660,1,1,1583528574708,952,0.848333333333315,0.24469428007888,2.21362277326146,4.76818432477693,12,1032.50595238095,208.471620685492,43460.4166312358,22.7355817550484
984,2,7,31,MOUSE_PRESSED,305.858333333333,114.088333333333,98,105,308,105,210,8,-1,0,1583528576547,1,1,1583528575660,887,-2.14166666666665,0.24469428007888,2.21362277326146,4.76818432477693,12,1032.50595238095,208.471620685492,43460.4166312358,22.7355817550484
985,2,8,31,MOUSE_PRESSED,100.965,120.226666666667,308,105,98,105,210,8,-1,0,1583528577340,1,1,1583528576547,793,2.965,0.24469428007888,2.21362277326146,4.76818432477693,12,1032.50595238095,208.471620685492,43460.4166312358,22.7355817550484
986,2,9,31,MOUSE_PRESSED,305.646666666667,113.241666666667,98,105,308,105,210,8,-1,0,1583528578507,1,1,1583528577340,1167,-2.35333333333335,0.24469428007888,2.21362277326146,4.76818432477693,12,1032.50595238095,208.471620685492,43460.4166312358,22.7355817550484
987,2,10,31,MOUSE_PRESSED,99.4833333333333,118.745,308,105,98,105,210,8,-1,0,1583528579435,1,1,1583528578507,928,1.48333333333332,0.24469428007888,2.21362277326146,4.76818432477693,12,1032.50595238095,208.471620685492,43460.4166312358,22.7355817550484
988,2,1,10,MOUSE_PRESSED,235.585,123.401666666667,173,105,233,105,60,18,-1,0,1583528580899,1,1,1583528580443,456,2.58500000000001,0.787212301587282,4.40171771911942,2.11547721741994,26,518.556886227545,123.487331396602,15249.1210154541,4.4752438574228
989,2,2,10,MOUSE_PRESSED,232.41,124.036666666667,173,105,233,105,60,18,-1,0,1583528582124,1,1,1583528581645,479,-0.590000000000003,0.787212301587282,4.40171771911942,2.11547721741994,26,518.556886227545,123.487331396602,15249.1210154541,4.4752438574228
990,2,3,10,MOUSE_PRESSED,184.15,124.036666666667,233,105,173,105,60,18,-1,0,1583528582483,1,0,1583528582124,359,11.15,0.787212301587282,4.40171771911942,2.11547721741994,26,518.556886227545,123.487331396602,15249.1210154541,4.4752438574228
991,2,3,10,MOUSE_PRESSED,231.351666666667,124.883333333333,173,105,233,105,60,18,-1,0,1583528583468,1,1,1583528582931,537,-1.64833333333337,0.787212301587282,4.40171771911942,2.11547721741994,26,518.556886227545,123.487331396602,15249.1210154541,4.4752438574228
992,2,4,10,MOUSE_PRESSED,178.011666666667,122.978333333333,233,105,173,105,60,18,-1,0,1583528584087,1,1,1583528583468,619,5.01166666666663,0.787212301587282,4.40171771911942,2.11547721741994,26,518.556886227545,123.487331396602,15249.1210154541,4.4752438574228
993,2,5,10,MOUSE_PRESSED,229.446666666667,126.576666666667,173,105,233,105,60,18,-1,0,1583528584610,1,1,1583528584087,523,-3.55333333333337,0.787212301587282,4.40171771911942,2.11547721741994,26,518.556886227545,123.487331396602,15249.1210154541,4.4752438574228
994,2,6,10,MOUSE_PRESSED,178.223333333333,124.036666666667,233,105,173,105,60,18,-1,0,1583528585055,1,1,1583528584610,445,5.22333333333333,0.787212301587282,4.40171771911942,2.11547721741994,26,518.556886227545,123.487331396602,15249.1210154541,4.4752438574228
995,2,7,10,MOUSE_PRESSED,234.103333333333,125.095,173,105,233,105,60,18,-1,0,1583528585523,1,1,1583528585055,468,1.10333333333332,0.787212301587282,4.40171771911942,2.11547721741994,26,518.556886227545,123.487331396602,15249.1210154541,4.4752438574228
996,2,8,10,MOUSE_PRESSED,175.048333333333,123.825,233,105,173,105,60,18,-1,0,1583528585938,1,1,1583528585523,415,2.04833333333332,0.787212301587282,4.40171771911942,2.11547721741994,26,518.556886227545,123.487331396602,15249.1210154541,4.4752438574228
997,2,9,10,MOUSE_PRESSED,232.198333333333,117.051666666667,173,105,233,105,60,18,-1,0,1583528586516,1,1,1583528585938,578,-0.801666666666705,0.787212301587282,4.40171771911942,2.11547721741994,26,518.556886227545,123.487331396602,15249.1210154541,4.4752438574228
998,2,10,10,MOUSE_PRESSED,182.88,117.898333333333,233,105,173,105,60,18,-1,0,1583528587029,1,0,1583528586516,513,9.88,0.787212301587282,4.40171771911942,2.11547721741994,26,518.556886227545,123.487331396602,15249.1210154541,4.4752438574228
999,2,10,10,MOUSE_PRESSED,233.68,122.131666666667,173,105,233,105,60,18,-1,0,1583528587788,1,1,1583528587362,426,0.680000000000007,0.787212301587282,4.40171771911942,2.11547721741994,26,518.556886227545,123.487331396602,15249.1210154541,4.4752438574228
1000,2,1,30,MOUSE_PRESSED,304.8,109.008333333333,98,105,308,105,210,6,-1,0,1583528590419,1,0,1583528589131,1288,-3.2000000000001,-0.109202127659588,2.19370287575909,5.16992500144231,6,1038.32620320856,221.493171773463,49059.2251422689,26.7281245205383
1001,2,1,30,MOUSE_PRESSED,98.425,113.665,308,105,98,105,210,6,-1,0,1583528592258,1,1,1583528591257,1001,0.424999999999983,-0.109202127659588,2.19370287575909,5.16992500144231,6,1038.32620320856,221.493171773463,49059.2251422689,26.7281245205383
1002,2,2,30,MOUSE_PRESSED,305.858333333333,112.395,98,105,308,105,210,6,-1,0,1583528593571,1,1,1583528592258,1313,-2.14166666666665,-0.109202127659588,2.19370287575909,5.16992500144231,6,1038.32620320856,221.493171773463,49059.2251422689,26.7281245205383
1003,2,3,30,MOUSE_PRESSED,98.6366666666667,118.11,308,105,98,105,210,6,-1,0,1583528594677,1,1,1583528593571,1106,0.636666666666656,-0.109202127659588,2.19370287575909,5.16992500144231,6,1038.32620320856,221.493171773463,49059.2251422689,26.7281245205383
1004,2,4,30,MOUSE_PRESSED,309.033333333333,110.278333333333,98,105,308,105,210,6,-1,0,1583528595716,1,1,1583528594677,1039,1.0333333333333,-0.109202127659588,2.19370287575909,5.16992500144231,6,1038.32620320856,221.493171773463,49059.2251422689,26.7281245205383
1005,2,5,30,MOUSE_PRESSED,99.9066666666666,120.65,308,105,98,105,210,6,-1,0,1583528596990,1,1,1583528595716,1274,1.90666666666664,-0.109202127659588,2.19370287575909,5.16992500144231,6,1038.32620320856,221.493171773463,49059.2251422689,26.7281245205383
1006,2,6,30,MOUSE_PRESSED,309.033333333333,109.855,98,105,308,105,210,6,-1,0,1583528598161,1,1,1583528596990,1171,1.0333333333333,-0.109202127659588,2.19370287575909,5.16992500144231,6,1038.32620320856,221.493171773463,49059.2251422689,26.7281245205383
1007,2,7,30,MOUSE_PRESSED,98.2133333333333,117.051666666667,308,105,98,105,210,6,-1,0,1583528599139,1,1,1583528598161,978,0.213333333333324,-0.109202127659588,2.19370287575909,5.16992500144231,6,1038.32620320856,221.493171773463,49059.2251422689,26.7281245205383
1008,2,8,30,MOUSE_PRESSED,308.398333333333,117.475,98,105,308,105,210,6,-1,0,1583528600028,1,1,1583528599139,889,0.398333333333312,-0.109202127659588,2.19370287575909,5.16992500144231,6,1038.32620320856,221.493171773463,49059.2251422689,26.7281245205383
1009,2,9,30,MOUSE_PRESSED,98.6366666666667,122.555,308,105,98,105,210,6,-1,0,1583528600971,1,1,1583528600028,943,0.636666666666656,-0.109202127659588,2.19370287575909,5.16992500144231,6,1038.32620320856,221.493171773463,49059.2251422689,26.7281245205383
1010,2,10,30,MOUSE_PRESSED,309.456666666667,116.628333333333,98,105,308,105,210,6,-1,0,1583528601867,1,1,1583528600971,896,1.45666666666665,-0.109202127659588,2.19370287575909,5.16992500144231,6,1038.32620320856,221.493171773463,49059.2251422689,26.7281245205383
1011,2,1,24,MOUSE_PRESSED,285.538333333333,118.11,123,105,283,105,160,6,-1,0,1583528603948,1,1,1583528602835,1113,2.5383333333333,0.210796703296688,2.02640438312357,4.79007693062577,5,997.050279329609,237.191040409961,56259.58965076,22.9448370013132
1012,2,2,24,MOUSE_PRESSED,126.365,125.518333333333,283,105,123,105,160,6,-1,0,1583528604834,1,0,1583528603948,886,3.36499999999998,0.210796703296688,2.02640438312357,4.79007693062577,5,997.050279329609,237.191040409961,56259.58965076,22.9448370013132
1013,2,2,24,MOUSE_PRESSED,281.94,126.153333333333,123,105,283,105,160,6,-1,0,1583528606603,1,1,1583528605747,856,-1.06,0.210796703296688,2.02640438312357,4.79007693062577,5,997.050279329609,237.191040409961,56259.58965076,22.9448370013132
1014,2,3,24,MOUSE_PRESSED,122.343333333333,129.328333333333,283,105,123,105,160,6,-1,0,1583528607428,1,1,1583528606603,825,-0.656666666666681,0.210796703296688,2.02640438312357,4.79007693062577,5,997.050279329609,237.191040409961,56259.58965076,22.9448370013132
1015,2,4,24,MOUSE_PRESSED,280.035,128.905,123,105,283,105,160,6,-1,0,1583528608284,1,0,1583528607428,856,-2.96499999999997,0.210796703296688,2.02640438312357,4.79007693062577,5,997.050279329609,237.191040409961,56259.58965076,22.9448370013132
1016,2,4,24,MOUSE_PRESSED,122.131666666667,132.503333333333,283,105,123,105,160,6,-1,0,1583528609948,1,1,1583528608652,1296,-0.868333333333339,0.210796703296688,2.02640438312357,4.79007693062577,5,997.050279329609,237.191040409961,56259.58965076,22.9448370013132
1017,2,5,24,MOUSE_PRESSED,281.94,125.518333333333,123,105,283,105,160,6,-1,0,1583528610979,1,1,1583528609948,1031,-1.06,0.210796703296688,2.02640438312357,4.79007693062577,5,997.050279329609,237.191040409961,56259.58965076,22.9448370013132
1018,2,6,24,MOUSE_PRESSED,121.073333333333,133.138333333333,283,105,123,105,160,6,-1,0,1583528611930,1,1,1583528610979,951,-1.92666666666668,0.210796703296688,2.02640438312357,4.79007693062577,5,997.050279329609,237.191040409961,56259.58965076,22.9448370013132
1019,2,7,24,MOUSE_PRESSED,281.516666666667,131.445,123,105,283,105,160,6,-1,0,1583528612811,1,1,1583528611930,881,-1.48333333333335,0.210796703296688,2.02640438312357,4.79007693062577,5,997.050279329609,237.191040409961,56259.58965076,22.9448370013132
1020,2,8,24,MOUSE_PRESSED,124.671666666667,140.335,283,105,123,105,160,6,-1,0,1583528613835,1,1,1583528612811,1024,1.67166666666664,0.210796703296688,2.02640438312357,4.79007693062577,5,997.050279329609,237.191040409961,56259.58965076,22.9448370013132
1021,2,9,24,MOUSE_PRESSED,282.998333333333,129.751666666667,123,105,283,105,160,6,-1,0,1583528614659,1,1,1583528613835,824,-0.001666666666665,0.210796703296688,2.02640438312357,4.79007693062577,5,997.050279329609,237.191040409961,56259.58965076,22.9448370013132
1022,2,10,24,MOUSE_PRESSED,123.613333333333,134.62,283,105,123,105,160,6,-1,0,1583528615587,1,1,1583528614659,928,0.613333333333316,0.210796703296688,2.02640438312357,4.79007693062577,5,997.050279329609,237.191040409961,56259.58965076,22.9448370013132
1023,2,1,29,MOUSE_PRESSED,280.67,139.276666666667,123,105,283,105,160,20,-1,0,1583528617338,1,1,1583528616491,847,-2.32999999999998,0.215294117647044,6.2788451691808,3.16992500144231,35,712.284023668639,124.655747662233,15539.0554252302,10.048424514769
1024,2,2,29,MOUSE_PRESSED,127.211666666667,142.028333333333,283,105,123,105,160,20,-1,0,1583528618059,1,1,1583528617338,721,4.21166666666666,0.215294117647044,6.2788451691808,3.16992500144231,35,712.284023668639,124.655747662233,15539.0554252302,10.048424514769
1025,2,3,29,MOUSE_PRESSED,283.21,134.196666666667,123,105,283,105,160,20,-1,0,1583528618763,1,1,1583528618059,704,0.20999999999998,0.215294117647044,6.2788451691808,3.16992500144231,35,712.284023668639,124.655747662233,15539.0554252302,10.048424514769
1026,2,4,29,MOUSE_PRESSED,125.73,139.911666666667,283,105,123,105,160,20,-1,0,1583528619492,1,1,1583528618763,729,2.73,0.215294117647044,6.2788451691808,3.16992500144231,35,712.284023668639,124.655747662233,15539.0554252302,10.048424514769
1027,2,5,29,MOUSE_PRESSED,280.035,135.466666666667,123,105,283,105,160,20,-1,0,1583528620260,1,1,1583528619492,768,-2.96499999999997,0.215294117647044,6.2788451691808,3.16992500144231,35,712.284023668639,124.655747662233,15539.0554252302,10.048424514769
1028,2,6,29,MOUSE_PRESSED,127,142.451666666667,283,105,123,105,160,20,-1,0,1583528620885,1,1,1583528620260,625,4,0.215294117647044,6.2788451691808,3.16992500144231,35,712.284023668639,124.655747662233,15539.0554252302,10.048424514769
1029,2,7,29,MOUSE_PRESSED,278.976666666667,137.583333333333,123,105,283,105,160,20,-1,0,1583528621554,1,1,1583528620885,669,-4.02333333333337,0.215294117647044,6.2788451691808,3.16992500144231,35,712.284023668639,124.655747662233,15539.0554252302,10.048424514769
1030,2,8,29,MOUSE_PRESSED,122.131666666667,146.473333333333,283,105,123,105,160,20,-1,0,1583528622165,1,1,1583528621554,611,-0.868333333333339,0.215294117647044,6.2788451691808,3.16992500144231,35,712.284023668639,124.655747662233,15539.0554252302,10.048424514769
1031,2,9,29,MOUSE_PRESSED,278.976666666667,141.816666666667,123,105,283,105,160,20,-1,0,1583528622754,1,1,1583528622165,589,-4.02333333333337,0.215294117647044,6.2788451691808,3.16992500144231,35,712.284023668639,124.655747662233,15539.0554252302,10.048424514769
1032,2,10,29,MOUSE_PRESSED,123.19,145.415,283,105,123,105,160,20,-1,0,1583528623451,1,1,1583528622754,697,0.189999999999984,0.215294117647044,6.2788451691808,3.16992500144231,35,712.284023668639,124.655747662233,15539.0554252302,10.048424514769
1033,2,1,13,MOUSE_PRESSED,238.548333333333,149.225,166,105,240,105,75,8,-1,0,1583528625452,1,1,1583528624684,768,-1.45166666666671,0.089100378787861,2.48773016872936,3.37503943134692,9,725.808139534884,156.121089494375,24373.7945849108,11.3908911631466
1034,2,2,13,MOUSE_PRESSED,163.406666666667,153.881666666667,240,105,166,105,75,8,-1,0,1583528626419,1,1,1583528625452,967,-2.59333333333339,0.089100378787861,2.48773016872936,3.37503943134692,9,725.808139534884,156.121089494375,24373.7945849108,11.3908911631466
1035,2,3,13,MOUSE_PRESSED,239.818333333333,155.575,166,105,240,105,75,8,-1,0,1583528626985,1,1,1583528626419,566,-0.181666666666672,0.089100378787861,2.48773016872936,3.37503943134692,9,725.808139534884,156.121089494375,24373.7945849108,11.3908911631466
1036,2,4,13,MOUSE_PRESSED,163.83,158.538333333333,240,105,166,105,75,8,-1,0,1583528627708,1,1,1583528626985,723,-2.17000000000004,0.089100378787861,2.48773016872936,3.37503943134692,9,725.808139534884,156.121089494375,24373.7945849108,11.3908911631466
1037,2,5,13,MOUSE_PRESSED,241.723333333333,154.516666666667,166,105,240,105,75,8,-1,0,1583528628484,1,1,1583528627708,776,1.72333333333333,0.089100378787861,2.48773016872936,3.37503943134692,9,725.808139534884,156.121089494375,24373.7945849108,11.3908911631466
1038,2,6,13,MOUSE_PRESSED,168.698333333333,152.823333333333,240,105,166,105,75,8,-1,0,1583528629212,1,1,1583528628484,728,2.69833333333332,0.089100378787861,2.48773016872936,3.37503943134692,9,725.808139534884,156.121089494375,24373.7945849108,11.3908911631466
1039,2,7,13,MOUSE_PRESSED,239.183333333333,155.363333333333,166,105,240,105,75,8,-1,0,1583528629955,1,1,1583528629212,743,-0.816666666666691,0.089100378787861,2.48773016872936,3.37503943134692,9,725.808139534884,156.121089494375,24373.7945849108,11.3908911631466
1040,2,8,13,MOUSE_PRESSED,165.523333333333,154.728333333333,240,105,166,105,75,8,-1,0,1583528630630,1,1,1583528629955,675,-0.476666666666688,0.089100378787861,2.48773016872936,3.37503943134692,9,725.808139534884,156.121089494375,24373.7945849108,11.3908911631466
1041,2,9,13,MOUSE_PRESSED,240.03,153.246666666667,166,105,240,105,75,8,-1,0,1583528631307,1,1,1583528630630,677,0.030000000000001,0.089100378787861,2.48773016872936,3.37503943134692,9,725.808139534884,156.121089494375,24373.7945849108,11.3908911631466
1042,2,10,13,MOUSE_PRESSED,165.735,158.961666666667,240,105,166,105,75,8,-1,0,1583528632164,1,1,1583528631307,857,-0.264999999999986,0.089100378787861,2.48773016872936,3.37503943134692,9,725.808139534884,156.121089494375,24373.7945849108,11.3908911631466
1043,2,1,2,MOUSE_PRESSED,224.366666666667,156.21,183,105,223,105,40,10,-1,0,1583528633611,1,1,1583528632860,751,1.36666666666665,0.334743589743571,2.7516905517985,2.32192809488736,13,555.239520958084,133.977217188293,17949.894725519,5.39135007782726
1044,2,2,2,MOUSE_PRESSED,185.42,157.903333333333,223,105,183,105,40,10,-1,0,1583528634091,1,1,1583528633611,480,2.41999999999999,0.334743589743571,2.7516905517985,2.32192809488736,13,555.239520958084,133.977217188293,17949.894725519,5.39135007782726
1045,2,3,2,MOUSE_PRESSED,220.133333333333,156.421666666667,183,105,223,105,40,10,-1,0,1583528634531,1,1,1583528634091,440,-2.86666666666667,0.334743589743571,2.7516905517985,2.32192809488736,13,555.239520958084,133.977217188293,17949.894725519,5.39135007782726
1046,2,4,2,MOUSE_PRESSED,187.536666666667,158.326666666667,223,105,183,105,40,10,-1,0,1583528634963,1,1,1583528634531,432,4.53666666666663,0.334743589743571,2.7516905517985,2.32192809488736,13,555.239520958084,133.977217188293,17949.894725519,5.39135007782726
1047,2,5,2,MOUSE_PRESSED,220.556666666667,161.713333333333,183,105,223,105,40,10,-1,0,1583528635515,1,1,1583528634963,552,-2.44333333333336,0.334743589743571,2.7516905517985,2.32192809488736,13,555.239520958084,133.977217188293,17949.894725519,5.39135007782726
1048,2,6,2,MOUSE_PRESSED,182.245,160.655,223,105,183,105,40,10,-1,0,1583528635980,1,1,1583528635515,465,-0.754999999999995,0.334743589743571,2.7516905517985,2.32192809488736,13,555.239520958084,133.977217188293,17949.894725519,5.39135007782726
1049,2,7,2,MOUSE_PRESSED,217.593333333333,156.21,183,105,223,105,40,10,-1,0,1583528636692,1,0,1583528635980,712,-5.40666666666667,0.334743589743571,2.7516905517985,2.32192809488736,13,555.239520958084,133.977217188293,17949.894725519,5.39135007782726
1050,2,7,2,MOUSE_PRESSED,186.055,159.173333333333,223,105,183,105,40,10,-1,0,1583528637541,1,1,1583528637027,514,3.05500000000001,0.334743589743571,2.7516905517985,2.32192809488736,13,555.239520958084,133.977217188293,17949.894725519,5.39135007782726
1051,2,8,2,MOUSE_PRESSED,223.308333333333,164.253333333333,183,105,223,105,40,10,-1,0,1583528638268,1,1,1583528637541,727,0.308333333333309,0.334743589743571,2.7516905517985,2.32192809488736,13,555.239520958084,133.977217188293,17949.894725519,5.39135007782726
1052,2,9,2,MOUSE_PRESSED,187.96,167.64,223,105,183,105,40,10,-1,0,1583528638963,1,1,1583528638268,695,4.96000000000001,0.334743589743571,2.7516905517985,2.32192809488736,13,555.239520958084,133.977217188293,17949.894725519,5.39135007782726
1053,2,10,2,MOUSE_PRESSED,224.79,167.428333333333,183,105,223,105,40,10,-1,0,1583528639612,1,1,1583528638963,649,1.78999999999999,0.334743589743571,2.7516905517985,2.32192809488736,13,555.239520958084,133.977217188293,17949.894725519,5.39135007782726
1054,2,1,16,MOUSE_PRESSED,230.081666666667,168.91,166,105,240,105,75,18,-1,0,1583528640956,1,0,1583528640356,600,-9.91833333333335,0.813582375478908,4.90726226756505,2.36923380966572,27,543.877192982456,121.2250437584,14695.5112342259,5.61326884486314
1055,2,1,16,MOUSE_PRESSED,172.508333333333,165.735,240,105,166,105,75,18,-1,0,1583528642009,1,1,1583528641323,686,6.50833333333333,0.813582375478908,4.90726226756505,2.36923380966572,27,543.877192982456,121.2250437584,14695.5112342259,5.61326884486314
1056,2,2,16,MOUSE_PRESSED,239.183333333333,167.64,166,105,240,105,75,18,-1,0,1583528642611,1,1,1583528642009,602,-0.816666666666691,0.813582375478908,4.90726226756505,2.36923380966572,27,543.877192982456,121.2250437584,14695.5112342259,5.61326884486314
1057,2,3,16,MOUSE_PRESSED,175.683333333333,168.91,240,105,166,105,75,18,-1,0,1583528643196,1,0,1583528642611,585,9.68333333333331,0.813582375478908,4.90726226756505,2.36923380966572,27,543.877192982456,121.2250437584,14695.5112342259,5.61326884486314
1058,2,3,16,MOUSE_PRESSED,236.431666666667,170.815,166,105,240,105,75,18,-1,0,1583528644891,1,1,1583528644317,574,-3.56833333333336,0.813582375478908,4.90726226756505,2.36923380966572,27,543.877192982456,121.2250437584,14695.5112342259,5.61326884486314
1059,2,4,16,MOUSE_PRESSED,170.18,171.026666666667,240,105,166,105,75,18,-1,0,1583528645532,1,1,1583528644891,641,4.17999999999995,0.813582375478908,4.90726226756505,2.36923380966572,27,543.877192982456,121.2250437584,14695.5112342259,5.61326884486314
1060,2,5,16,MOUSE_PRESSED,240.03,171.661666666667,166,105,240,105,75,18,-1,0,1583528646114,1,1,1583528645532,582,0.030000000000001,0.813582375478908,4.90726226756505,2.36923380966572,27,543.877192982456,121.2250437584,14695.5112342259,5.61326884486314
1061,2,6,16,MOUSE_PRESSED,168.698333333333,174.413333333333,240,105,166,105,75,18,-1,0,1583528646693,1,1,1583528646114,579,2.69833333333332,0.813582375478908,4.90726226756505,2.36923380966572,27,543.877192982456,121.2250437584,14695.5112342259,5.61326884486314
1062,2,7,16,MOUSE_PRESSED,235.796666666667,172.72,166,105,240,105,75,18,-1,0,1583528647353,1,1,1583528646693,660,-4.20333333333335,0.813582375478908,4.90726226756505,2.36923380966572,27,543.877192982456,121.2250437584,14695.5112342259,5.61326884486314
1063,2,8,16,MOUSE_PRESSED,175.895,176.106666666667,240,105,166,105,75,18,-1,0,1583528647989,1,0,1583528647353,636,9.89499999999995,0.813582375478908,4.90726226756505,2.36923380966572,27,543.877192982456,121.2250437584,14695.5112342259,5.61326884486314
1064,2,8,16,MOUSE_PRESSED,236.643333333333,170.603333333333,166,105,240,105,75,18,-1,0,1583528649651,1,1,1583528648971,680,-3.35666666666671,0.813582375478908,4.90726226756505,2.36923380966572,27,543.877192982456,121.2250437584,14695.5112342259,5.61326884486314
1065,2,9,16,MOUSE_PRESSED,172.296666666667,172.72,240,105,166,105,75,18,-1,0,1583528650371,1,1,1583528649651,720,6.29666666666665,0.813582375478908,4.90726226756505,2.36923380966572,27,543.877192982456,121.2250437584,14695.5112342259,5.61326884486314
1066,2,10,16,MOUSE_PRESSED,232.833333333333,167.851666666667,166,105,240,105,75,18,-1,0,1583528650996,1,1,1583528650371,625,-7.16666666666671,0.813582375478908,4.90726226756505,2.36923380966572,27,543.877192982456,121.2250437584,14695.5112342259,5.61326884486314
1067,2,1,28,MOUSE_PRESSED,284.691666666667,154.305,123,105,283,105,160,18,-1,0,1583528652651,1,1,1583528651766,885,1.69166666666666,0.034141716566851,4.71858478409239,3.30580842952409,29,715.433734939759,124.956059049888,15614.0166932791,10.9283693727125
1068,2,2,28,MOUSE_PRESSED,129.54,168.698333333333,283,105,123,105,160,18,-1,0,1583528653503,1,1,1583528652651,852,6.53999999999999,0.034141716566851,4.71858478409239,3.30580842952409,29,715.433734939759,124.956059049888,15614.0166932791,10.9283693727125
1069,2,3,28,MOUSE_PRESSED,281.305,151.13,123,105,283,105,160,18,-1,0,1583528654353,1,1,1583528653503,850,-1.69500000000005,0.034141716566851,4.71858478409239,3.30580842952409,29,715.433734939759,124.956059049888,15614.0166932791,10.9283693727125
1070,2,4,28,MOUSE_PRESSED,126.153333333333,165.523333333333,283,105,123,105,160,18,-1,0,1583528655147,1,1,1583528654353,794,3.15333333333332,0.034141716566851,4.71858478409239,3.30580842952409,29,715.433734939759,124.956059049888,15614.0166932791,10.9283693727125
1071,2,5,28,MOUSE_PRESSED,282.998333333333,149.225,123,105,283,105,160,18,-1,0,1583528655947,1,1,1583528655147,800,-0.001666666666665,0.034141716566851,4.71858478409239,3.30580842952409,29,715.433734939759,124.956059049888,15614.0166932791,10.9283693727125
1072,2,6,28,MOUSE_PRESSED,123.19,163.618333333333,283,105,123,105,160,18,-1,0,1583528656710,1,1,1583528655947,763,0.189999999999984,0.034141716566851,4.71858478409239,3.30580842952409,29,715.433734939759,124.956059049888,15614.0166932791,10.9283693727125
1073,2,7,28,MOUSE_PRESSED,281.94,149.013333333333,123,105,283,105,160,18,-1,0,1583528657427,1,1,1583528656710,717,-1.06,0.034141716566851,4.71858478409239,3.30580842952409,29,715.433734939759,124.956059049888,15614.0166932791,10.9283693727125
1074,2,8,28,MOUSE_PRESSED,125.306666666667,161.29,283,105,123,105,160,18,-1,0,1583528658162,1,1,1583528657427,735,2.30666666666666,0.034141716566851,4.71858478409239,3.30580842952409,29,715.433734939759,124.956059049888,15614.0166932791,10.9283693727125
1075,2,9,28,MOUSE_PRESSED,279.4,154.305,123,105,283,105,160,18,-1,0,1583528658915,1,1,1583528658162,753,-3.60000000000002,0.034141716566851,4.71858478409239,3.30580842952409,29,715.433734939759,124.956059049888,15614.0166932791,10.9283693727125
1076,2,10,28,MOUSE_PRESSED,124.671666666667,172.085,283,105,123,105,160,18,-1,0,1583528659602,1,1,1583528658915,687,1.67166666666664,0.034141716566851,4.71858478409239,3.30580842952409,29,715.433734939759,124.956059049888,15614.0166932791,10.9283693727125
1077,2,1,35,MOUSE_PRESSED,311.15,173.778333333333,98,105,308,105,210,20,-1,0,1583528661587,1,1,1583528660748,839,3.14999999999998,-0.397733739837414,4.84667026680089,3.52356195605701,36,788.211180124224,153.611165562806,23596.3901855638,12.4154888581723
1078,2,2,35,MOUSE_PRESSED,94.1916666666667,176.953333333333,308,105,98,105,210,20,-1,0,1583528662545,1,1,1583528661587,958,-3.80833333333334,-0.397733739837414,4.84667026680089,3.52356195605701,36,788.211180124224,153.611165562806,23596.3901855638,12.4154888581723
1079,2,3,35,MOUSE_PRESSED,306.281666666667,176.106666666667,98,105,308,105,210,20,-1,0,1583528663387,1,1,1583528662545,842,-1.71833333333336,-0.397733739837414,4.84667026680089,3.52356195605701,36,788.211180124224,153.611165562806,23596.3901855638,12.4154888581723
1080,2,4,35,MOUSE_PRESSED,94.1916666666667,176.318333333333,308,105,98,105,210,20,-1,0,1583528664155,1,1,1583528663387,768,-3.80833333333334,-0.397733739837414,4.84667026680089,3.52356195605701,36,788.211180124224,153.611165562806,23596.3901855638,12.4154888581723
1081,2,5,35,MOUSE_PRESSED,303.53,176.953333333333,98,105,308,105,210,20,-1,0,1583528664971,1,1,1583528664155,816,-4.47000000000003,-0.397733739837414,4.84667026680089,3.52356195605701,36,788.211180124224,153.611165562806,23596.3901855638,12.4154888581723
1082,2,6,35,MOUSE_PRESSED,92.075,186.478333333333,308,105,98,105,210,20,-1,0,1583528665780,1,1,1583528664971,809,-5.925,-0.397733739837414,4.84667026680089,3.52356195605701,36,788.211180124224,153.611165562806,23596.3901855638,12.4154888581723
1083,2,7,35,MOUSE_PRESSED,305.223333333333,173.566666666667,98,105,308,105,210,20,-1,0,1583528666585,1,1,1583528665780,805,-2.7766666666667,-0.397733739837414,4.84667026680089,3.52356195605701,36,788.211180124224,153.611165562806,23596.3901855638,12.4154888581723
1084,2,8,35,MOUSE_PRESSED,97.79,182.033333333333,308,105,98,105,210,20,-1,0,1583528667555,1,1,1583528666585,970,-0.209999999999994,-0.397733739837414,4.84667026680089,3.52356195605701,36,788.211180124224,153.611165562806,23596.3901855638,12.4154888581723
1085,2,9,35,MOUSE_PRESSED,307.763333333333,166.793333333333,98,105,308,105,210,20,-1,0,1583528668356,1,1,1583528667555,801,-0.236666666666679,-0.397733739837414,4.84667026680089,3.52356195605701,36,788.211180124224,153.611165562806,23596.3901855638,12.4154888581723
1086,2,10,35,MOUSE_PRESSED,99.4833333333333,176.106666666667,308,105,98,105,210,20,-1,0,1583528669257,1,1,1583528668356,901,1.48333333333332,-0.397733739837414,4.84667026680089,3.52356195605701,36,788.211180124224,153.611165562806,23596.3901855638,12.4154888581723
1087,2,1,21,MOUSE_PRESSED,270.933333333333,173.566666666667,143,105,263,105,120,14,-1,0,1583528670795,1,0,1583528670139,656,7.93333333333334,0.079270216962504,3.70717243198061,3.25873426840017,22,697.970414201183,157.559397122869,24824.9636217219,10.6193490320456
